date,corn_gov_stocks,corn_gov_stocks_change,corn_gov_stocks_pct_change,soybeans_gov_stocks,soybeans_gov_stocks_change,soybeans_gov_stocks_pct_change,wheat_gov_stocks,wheat_gov_stocks_change,wheat_gov_stocks_pct_change
1965-10-30,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-10-31,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-01,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-02,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-03,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-04,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-05,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-06,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-07,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-08,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-09,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-10,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-11,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-12,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-13,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-14,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-15,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-16,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-17,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-18,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-19,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-20,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-21,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-22,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-23,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-24,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-25,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-26,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-27,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-28,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-29,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-11-30,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-01,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-02,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-03,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-04,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-05,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-06,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-07,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-08,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-09,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-10,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-11,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-12,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-13,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-14,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-15,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-16,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-17,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-18,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-19,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-20,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-21,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-22,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-23,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-24,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-25,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-26,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-27,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-28,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-29,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-30,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1965-12-31,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-01,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-02,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-03,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-04,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-05,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-06,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-07,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-08,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-09,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-10,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-11,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-12,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-13,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-14,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-15,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-16,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-17,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-18,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-19,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-20,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-21,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-22,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-23,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-24,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-25,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-26,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-27,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-28,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-29,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-30,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-01-31,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-01,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-02,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-03,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-04,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-05,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-06,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-07,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-08,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-09,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-10,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-11,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-12,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-13,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-14,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-15,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-16,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-17,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-18,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-19,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-20,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-21,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-22,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-23,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-24,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-25,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-26,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-27,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-02-28,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-01,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-02,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-03,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-04,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-05,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-06,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-07,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-08,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-09,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-10,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-11,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-12,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-13,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-14,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-15,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-16,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-17,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-18,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-19,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-20,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-21,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-22,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-23,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-24,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-25,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-26,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-27,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-28,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-29,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-30,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-03-31,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-01,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-02,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-03,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-04,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-05,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-06,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-07,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-08,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-09,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-10,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-11,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-12,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-13,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-14,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-15,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-16,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-17,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-18,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-19,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-20,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-21,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-22,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-23,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-24,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-25,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-26,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-27,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-28,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-29,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-04-30,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-01,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-02,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-03,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-04,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-05,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-06,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-07,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-08,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-09,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-10,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-11,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-12,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-13,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-14,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-15,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-16,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-17,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-18,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-19,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-20,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-21,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-22,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-23,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-24,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-25,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-26,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-27,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-28,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-29,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-30,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,2231592000.0,-652018000.0,-0.2261117141361002
1966-05-31,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-01,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-02,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-03,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-04,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-05,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-06,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-07,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-08,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-09,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-10,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-11,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-12,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-13,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
1966-06-14,484265768.00000006,-66020136.00000006,-0.11997424524252409,,,,3219557000.0,987965000.0,0.44271757561418035
