CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO
176562  ,1.0,1.0,Mujer,48.0,Viudo,Obra social (incluye PAMI),Secundaria Completa,Desocupado,0.0,223.33333333333334,670.0,0.0,Obrero o empleado,0.0,2005
176562  ,1.0,2.0,Mujer,18.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Desocupado,0.0,223.33333333333334,670.0,0.0,Obrero o empleado,0.0,2005
176562  ,1.0,3.0,Mujer,1.0,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,Menor de 6 años,223.33333333333334,670.0,0.0,0.0,0.0,2005
176906  ,1.0,1.0,Mujer,89.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Inactivo,Jubilado/pensionado,483.3333333333333,1450.0,0.0,0.0,0.0,2005
176906  ,1.0,2.0,Varón,90.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Inactivo,Jubilado/pensionado,483.3333333333333,1450.0,0.0,0.0,0.0,2005
176906  ,1.0,3.0,Mujer,53.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Desocupado,0.0,483.3333333333333,1450.0,0.0,Obrero o empleado,0.0,2005
176906  ,2.0,Servicio doméstico en hogares,Mujer,24.0,Soltero,Obra social (incluye PAMI),Primaria Completa,Ocupado,0.0,450.0,450.0,450.0,Obrero o empleado,No,2005
177026  ,1.0,1.0,Mujer,51.0,Separado o divorciado,Mutual/Prepaga/Servicio de emergencia,Secundaria Completa,Desocupado,0.0,250.0,500.0,0.0,0.0,0.0,2005
177026  ,1.0,2.0,Varón,28.0,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,250.0,500.0,500.0,Obrero o empleado,No,2005
177150  ,1.0,1.0,Mujer,55.0,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,659.0,659.0,659.0,Obrero o empleado,Sí,2005
177258  ,1.0,1.0,Varón,75.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Jubilado/pensionado,600.0,1200.0,0.0,0.0,0.0,2005
177258  ,1.0,2.0,Mujer,75.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Jubilado/pensionado,600.0,1200.0,0.0,0.0,0.0,2005
177299  ,1.0,1.0,Varón,75.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Jubilado/pensionado,250.0,500.0,0.0,0.0,0.0,2005
177299  ,1.0,2.0,Mujer,74.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Ama de casa,250.0,500.0,0.0,0.0,0.0,2005
177328  ,1.0,1.0,Varón,29.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Inactivo,Estudiante,1000.0,1000.0,0.0,0.0,0.0,2005
177726  ,1.0,1.0,Mujer,69.0,Viudo,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Inactivo,Jubilado/pensionado,1029.0,2058.0,0.0,0.0,0.0,2005
177726  ,1.0,3.0,Varón,47.0,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,1029.0,2058.0,1400.0,Obrero o empleado,No,2005
178530  ,1.0,1.0,Varón,48.0,Casado,No paga ni le descuentan,Secundaria Completa,Ocupado,0.0,325.0,1300.0,800.0,Cuenta propia,No,2005
178530  ,1.0,2.0,Mujer,46.0,Casado,No paga ni le descuentan,Secundaria Incompleta,Ocupado,0.0,325.0,1300.0,500.0,Cuenta propia,No,2005
178530  ,1.0,3.0,Varón,19.0,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,Estudiante,325.0,1300.0,0.0,0.0,0.0,2005
178530  ,1.0,4.0,Mujer,17.0,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,Estudiante,325.0,1300.0,0.0,0.0,0.0,2005
178545  ,1.0,1.0,Varón,39.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Ocupado,0.0,575.0,1150.0,1000.0,Obrero o empleado,No,2005
178545  ,1.0,2.0,Varón,37.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Ocupado,0.0,575.0,1150.0,150.0,Obrero o empleado,No,2005
178705  ,1.0,1.0,Varón,40.0,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,322.5,1290.0,860.0,Obrero o empleado,No,2005
178705  ,1.0,2.0,Mujer,32.0,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,Ama de casa,322.5,1290.0,0.0,0.0,0.0,2005
178705  ,1.0,3.0,Varón,5.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,322.5,1290.0,0.0,0.0,0.0,2005
178705  ,1.0,4.0,Varón,1.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,322.5,1290.0,0.0,0.0,0.0,2005
179063  ,1.0,1.0,Varón,78.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Jubilado/pensionado,306.0,612.0,0.0,0.0,0.0,2005
179063  ,1.0,2.0,Mujer,73.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Jubilado/pensionado,306.0,612.0,0.0,0.0,0.0,2005
179146  ,1.0,1.0,Varón,66.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Inactivo,Jubilado/pensionado,850.0,1700.0,0.0,0.0,0.0,2005
179146  ,1.0,2.0,Mujer,56.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Ocupado,0.0,850.0,1700.0,700.0,Obrero o empleado,Sí,2005
179309  ,1.0,1.0,Mujer,57.0,Separado o divorciado,No paga ni le descuentan,Superior Universitaria Completa,Ocupado,0.0,433.3333333333333,1300.0,1000.0,Cuenta propia,No,2005
179309  ,1.0,2.0,Mujer,20.0,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Desocupado,0.0,433.3333333333333,1300.0,0.0,Obrero o empleado,0.0,2005
179309  ,1.0,3.0,Varón,18.0,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,Estudiante,433.3333333333333,1300.0,0.0,0.0,0.0,2005
179474  ,1.0,1.0,Varón,50.0,Unido,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,0.0,595.0,2380.0,1800.0,Obrero o empleado,No,2005
179474  ,1.0,2.0,Mujer,38.0,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,0.0,595.0,2380.0,200.0,Obrero o empleado,No,2005
179474  ,1.0,3.0,Varón,16.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,0.0,595.0,2380.0,140.0,Obrero o empleado,Sí,2005
179474  ,1.0,4.0,Mujer,15.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,595.0,2380.0,0.0,0.0,0.0,2005
179699  ,1.0,1.0,Varón,38.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,370.0,1480.0,500.0,Obrero o empleado,No,2005
179699  ,1.0,2.0,Mujer,37.0,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,370.0,1480.0,680.0,Obrero o empleado,No,2005
179699  ,1.0,3.0,Varón,18.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,370.0,1480.0,0.0,0.0,0.0,2005
179699  ,1.0,4.0,Mujer,17.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,370.0,1480.0,0.0,0.0,0.0,2005
179834  ,1.0,1.0,Varón,33.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Ocupado,0.0,1600.0,3200.0,2000.0,Patrón,No,2005
179834  ,1.0,2.0,Mujer,32.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Ocupado,0.0,1600.0,3200.0,1200.0,Obrero o empleado,No,2005
179960  ,1.0,1.0,Varón,26.0,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,650.0,1300.0,700.0,Obrero o empleado,No,2005
179960  ,1.0,2.0,Mujer,27.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,Ama de casa,650.0,1300.0,0.0,0.0,0.0,2005
180002  ,1.0,1.0,Mujer,50.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,860.0,1720.0,1220.0,Obrero o empleado,No,2005
180002  ,1.0,2.0,Varón,8.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,860.0,1720.0,0.0,0.0,0.0,2005
180020  ,1.0,1.0,Mujer,49.0,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,0.0,600.0,1200.0,1200.0,Obrero o empleado,No,2005
180020  ,1.0,2.0,Varón,21.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Desocupado,0.0,600.0,1200.0,0.0,0.0,0.0,2005
180120  ,1.0,1.0,Mujer,79.0,Viudo,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,Jubilado/pensionado,1280.0,1280.0,0.0,0.0,0.0,2005
180223  ,1.0,1.0,Mujer,42.0,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,0.0,1750.0,3500.0,3000.0,Cuenta propia,No,2005
180223  ,1.0,2.0,Mujer,13.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,1750.0,3500.0,0.0,0.0,0.0,2005
180226  ,1.0,1.0,Mujer,29.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Ocupado,0.0,950.0,1900.0,900.0,Cuenta propia,No,2005
180226  ,1.0,2.0,Varón,38.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Ocupado,0.0,950.0,1900.0,1000.0,Cuenta propia,No,2005
180258  ,2.0,1.0,Varón,29.0,Unido,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Ocupado,0.0,865.0,1730.0,850.0,Obrero o empleado,No,2005
180258  ,2.0,2.0,Mujer,25.0,Unido,Obra social y mutual/prepaga/servicio de emergencia,Superior Universitaria Incompleta,Ocupado,0.0,865.0,1730.0,580.0,Obrero o empleado,No,2005
180354  ,2.0,1.0,Varón,48.0,Unido,No paga ni le descuentan,Primaria Completa,Desocupado,0.0,208.33333333333334,1250.0,0.0,Obrero o empleado,0.0,2005
180354  ,2.0,2.0,Mujer,42.0,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,208.33333333333334,1250.0,900.0,Obrero o empleado,Sí,2005
180354  ,2.0,3.0,Varón,20.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,0.0,208.33333333333334,1250.0,0.0,Obrero o empleado,No,2005
180354  ,2.0,4.0,Mujer,17.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,208.33333333333334,1250.0,0.0,0.0,0.0,2005
180354  ,2.0,5.0,Varón,15.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Otros,208.33333333333334,1250.0,0.0,0.0,0.0,2005
180354  ,2.0,6.0,Mujer,8.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,208.33333333333334,1250.0,0.0,0.0,0.0,2005
180530  ,1.0,1.0,Varón,43.0,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,0.0,325.0,1300.0,1300.0,Obrero o empleado,No,2005
180530  ,1.0,2.0,Mujer,39.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Ama de casa,325.0,1300.0,0.0,0.0,0.0,2005
180530  ,1.0,3.0,Varón,24.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Desocupado,0.0,325.0,1300.0,0.0,Obrero o empleado,0.0,2005
180530  ,1.0,4.0,Mujer,13.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,325.0,1300.0,0.0,0.0,0.0,2005
180576  ,1.0,1.0,Varón,46.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Desocupado,0.0,200.0,1000.0,0.0,Obrero o empleado,0.0,2005
180576  ,1.0,2.0,Mujer,49.0,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Ocupado,0.0,200.0,1000.0,1000.0,Patrón,No,2005
180576  ,1.0,3.0,Varón,19.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Secundaria Incompleta,Inactivo,Estudiante,200.0,1000.0,0.0,0.0,0.0,2005
180576  ,1.0,4.0,Mujer,16.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Secundaria Incompleta,Inactivo,Estudiante,200.0,1000.0,0.0,0.0,0.0,2005
180576  ,1.0,5.0,Mujer,14.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Secundaria Incompleta,Inactivo,Estudiante,200.0,1000.0,0.0,0.0,0.0,2005
180778  ,1.0,1.0,Mujer,22.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,Estudiante,500.0,1000.0,0.0,0.0,0.0,2005
180778  ,1.0,2.0,Mujer,18.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Desocupado,0.0,500.0,1000.0,0.0,0.0,0.0,2005
180919  ,1.0,1.0,Mujer,79.0,Viudo,Mutual/Prepaga/Servicio de emergencia,Secundaria Incompleta,Inactivo,Jubilado/pensionado,503.0,503.0,0.0,0.0,0.0,2005
181508  ,1.0,1.0,Varón,53.0,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,0.0,318.6666666666667,956.0,320.0,Obrero o empleado,Sí,2005
181508  ,1.0,2.0,Mujer,54.0,Unido,No paga ni le descuentan,Primaria Completa,Desocupado,0.0,318.6666666666667,956.0,0.0,0.0,0.0,2005
181508  ,1.0,3.0,Varón,18.0,Soltero,No paga ni le descuentan,Secundaria Incompleta,Ocupado,0.0,318.6666666666667,956.0,180.0,Obrero o empleado,No,2005
181741  ,1.0,1.0,Mujer,50.0,Casado,Mutual/Prepaga/Servicio de emergencia,Secundaria Incompleta,Ocupado,0.0,442.0,2210.0,500.0,Cuenta propia,No,2005
181741  ,1.0,2.0,Varón,57.0,Casado,Mutual/Prepaga/Servicio de emergencia,Secundaria Incompleta,Desocupado,0.0,442.0,2210.0,0.0,Obrero o empleado,0.0,2005
181741  ,1.0,3.0,Mujer,27.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Inactivo,Estudiante,442.0,2210.0,0.0,0.0,0.0,2005
181741  ,1.0,4.0,Mujer,25.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Ocupado,0.0,442.0,2210.0,1230.0,Obrero o empleado,No,2005
181741  ,1.0,5.0,Mujer,20.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Ocupado,0.0,442.0,2210.0,480.0,Obrero o empleado,No,2005
181839  ,1.0,1.0,Varón,58.0,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,0.0,477.6,2388.0,530.0,Obrero o empleado,No,2005
181839  ,1.0,2.0,Varón,30.0,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Ocupado,0.0,477.6,2388.0,200.0,Cuenta propia,No,2005
181839  ,1.0,3.0,Varón,24.0,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,0.0,477.6,2388.0,1200.0,Cuenta propia,No,2005
181839  ,1.0,4.0,Mujer,86.0,Viudo,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Jubilado/pensionado,477.6,2388.0,0.0,0.0,0.0,2005
181839  ,1.0,5.0,Mujer,53.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Otros,477.6,2388.0,0.0,0.0,0.0,2005
181945  ,1.0,1.0,Varón,33.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,275.0,1100.0,1100.0,Obrero o empleado,No,2005
181945  ,1.0,2.0,Mujer,35.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,Ama de casa,275.0,1100.0,0.0,0.0,0.0,2005
181945  ,1.0,3.0,Varón,5.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,275.0,1100.0,0.0,0.0,0.0,2005
181945  ,1.0,4.0,Varón,1.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,275.0,1100.0,0.0,0.0,0.0,2005
182159  ,1.0,1.0,Mujer,77.0,Viudo,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Jubilado/pensionado,650.0,650.0,0.0,0.0,0.0,2005
182172  ,1.0,1.0,Varón,86.0,Casado,Obra social y mutual/prepaga/servicio de emergencia,Primaria Incompleta (incluye educación especial),Inactivo,Jubilado/pensionado,294.0,588.0,0.0,0.0,0.0,2005
182172  ,1.0,2.0,Mujer,76.0,Casado,Obra social y mutual/prepaga/servicio de emergencia,Primaria Completa,Inactivo,Jubilado/pensionado,294.0,588.0,0.0,0.0,0.0,2005
182205  ,1.0,1.0,Varón,87.0,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,Jubilado/pensionado,570.0,1140.0,0.0,0.0,0.0,2005
182205  ,1.0,2.0,Mujer,71.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Jubilado/pensionado,570.0,1140.0,0.0,0.0,0.0,2005
182300  ,1.0,1.0,Mujer,67.0,Viudo,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Jubilado/pensionado,358.0,358.0,0.0,0.0,0.0,2005
182440  ,1.0,1.0,Varón,70.0,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,Jubilado/pensionado,268.0,1340.0,0.0,0.0,0.0,2005
182440  ,1.0,2.0,Mujer,65.0,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Ama de casa,268.0,1340.0,0.0,0.0,0.0,2005
182440  ,1.0,3.0,Mujer,41.0,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,268.0,1340.0,750.0,Obrero o empleado,No,2005
182440  ,1.0,4.0,Mujer,17.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,268.0,1340.0,0.0,0.0,0.0,2005
182440  ,1.0,5.0,Mujer,14.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,268.0,1340.0,0.0,0.0,0.0,2005
182567  ,1.0,2.0,Varón,30.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,0.0,1830.0,1830.0,680.0,Obrero o empleado,Ns./Nr.,2005
182902  ,1.0,1.0,Mujer,43.0,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,410.8333333333333,2465.0,660.0,Obrero o empleado,No,2005
182902  ,1.0,2.0,Varón,20.0,Soltero,Obra social y planes y seguros públicos,Superior Universitaria Incompleta,Ocupado,0.0,410.8333333333333,2465.0,850.0,Obrero o empleado,No,2005
182902  ,1.0,3.0,Varón,20.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Desocupado,0.0,410.8333333333333,2465.0,0.0,Obrero o empleado,0.0,2005
182902  ,1.0,4.0,Varón,19.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,0.0,410.8333333333333,2465.0,735.0,Obrero o empleado,No,2005
182902  ,1.0,5.0,Mujer,16.0,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Estudiante,410.8333333333333,2465.0,0.0,0.0,0.0,2005
182902  ,1.0,6.0,Mujer,7.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,410.8333333333333,2465.0,0.0,0.0,0.0,2005
183334  ,1.0,1.0,Varón,55.0,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,450.0,900.0,900.0,Obrero o empleado,No,2005
183334  ,1.0,2.0,Mujer,52.0,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,Ama de casa,450.0,900.0,0.0,0.0,0.0,2005
183524  ,1.0,1.0,Varón,50.0,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,1600.0,3200.0,1800.0,Obrero o empleado,No,2005
183524  ,1.0,2.0,Mujer,42.0,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,1600.0,3200.0,1400.0,Obrero o empleado,No,2005
183536  ,1.0,1.0,Varón,52.0,Casado,Ns./Nr.,Secundaria Completa,Ocupado,0.0,925.0,3700.0,900.0,Obrero o empleado,No,2005
183536  ,1.0,2.0,Mujer,50.0,Casado,Ns./Nr.,Secundaria Completa,Inactivo,Ama de casa,925.0,3700.0,0.0,0.0,0.0,2005
183536  ,1.0,3.0,Varón,26.0,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,0.0,925.0,3700.0,2000.0,Cuenta propia,No,2005
183536  ,1.0,4.0,Mujer,24.0,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Ocupado,0.0,925.0,3700.0,800.0,Cuenta propia,No,2005
183890  ,1.0,1.0,Varón,37.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,320.0,1280.0,250.0,Obrero o empleado,Sí,2005
183890  ,1.0,2.0,Mujer,41.0,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,0.0,320.0,1280.0,280.0,Obrero o empleado,Sí,2005
183890  ,1.0,3.0,Mujer,7.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,Estudiante,320.0,1280.0,0.0,0.0,0.0,2005
183890  ,1.0,4.0,Varón,5.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,320.0,1280.0,0.0,0.0,0.0,2005
184076  ,1.0,1.0,Varón,64.0,Casado,Mutual/Prepaga/Servicio de emergencia,Secundaria Completa,Ocupado,0.0,1000.0,2000.0,2000.0,Patrón,No,2005
184076  ,1.0,2.0,Mujer,61.0,Casado,Mutual/Prepaga/Servicio de emergencia,Secundaria Completa,Inactivo,Ama de casa,1000.0,2000.0,0.0,0.0,0.0,2005
184193  ,1.0,1.0,Mujer,32.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,600.0,600.0,600.0,Obrero o empleado,Sí,2005
184368  ,1.0,1.0,Varón,33.0,Unido,No paga ni le descuentan,Secundaria Completa,Ocupado,0.0,240.0,720.0,720.0,Obrero o empleado,Sí,2005
184368  ,1.0,2.0,Mujer,41.0,Unido,Obra social (incluye PAMI),Secundaria Completa,Desocupado,0.0,240.0,720.0,0.0,Cuenta propia,0.0,2005
184368  ,1.0,3.0,Mujer,11.0,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,Estudiante,240.0,720.0,0.0,0.0,0.0,2005
184369  ,1.0,1.0,Mujer,72.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Secundaria Completa,Inactivo,Jubilado/pensionado,308.0,616.0,0.0,0.0,0.0,2005
184369  ,1.0,2.0,Mujer,76.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Secundaria Completa,Inactivo,Jubilado/pensionado,308.0,616.0,0.0,0.0,0.0,2005
184750  ,1.0,1.0,Mujer,81.0,Viudo,Obra social (incluye PAMI),Secundaria Completa,Inactivo,Jubilado/pensionado,788.0,788.0,0.0,0.0,0.0,2005
184775  ,1.0,1.0,Mujer,83.0,Viudo,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,Jubilado/pensionado,800.0,1600.0,0.0,0.0,0.0,2005
184775  ,1.0,2.0,Mujer,67.0,Viudo,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,Jubilado/pensionado,800.0,1600.0,0.0,0.0,0.0,2005
185026  ,1.0,1.0,Mujer,70.0,Viudo,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,Jubilado/pensionado,658.0,658.0,0.0,0.0,0.0,2005
185042  ,1.0,1.0,Varón,65.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Desocupado,0.0,416.6666666666667,1250.0,0.0,Obrero o empleado,0.0,2005
185042  ,1.0,2.0,Mujer,66.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,416.6666666666667,1250.0,900.0,Obrero o empleado,No,2005
185042  ,1.0,3.0,Varón,28.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Inactivo,Otros,416.6666666666667,1250.0,0.0,0.0,0.0,2005
185498  ,1.0,1.0,Varón,52.0,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,0.0,1550.0,1550.0,50.0,Cuenta propia,No,2005
185736  ,1.0,1.0,Mujer,53.0,Separado o divorciado,Planes y seguros públicos,Secundaria Completa,Ocupado,0.0,350.0,1050.0,300.0,Cuenta propia,No,2005
185736  ,1.0,2.0,Mujer,27.0,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,0.0,350.0,1050.0,750.0,Obrero o empleado,No,2005
185736  ,1.0,4.0,Mujer,4.0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,Menor de 6 años,350.0,1050.0,0.0,0.0,0.0,2005
185912  ,1.0,1.0,Varón,40.0,Soltero,No paga ni le descuentan,Superior Universitaria Completa,Ocupado,0.0,2500.0,2500.0,2500.0,Cuenta propia,No,2005
185931  ,1.0,2.0,Mujer,74.0,Viudo,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,Jubilado/pensionado,240.0,240.0,0.0,0.0,0.0,2005
186071  ,1.0,1.0,Mujer,43.0,Separado o divorciado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Ocupado,0.0,1000.0,1000.0,1000.0,Cuenta propia,No,2005
186179  ,1.0,1.0,Mujer,53.0,Separado o divorciado,No paga ni le descuentan,Primaria Completa,Inactivo,Ama de casa,250.0,1000.0,0.0,0.0,0.0,2005
186179  ,1.0,2.0,Varón,31.0,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,250.0,1000.0,1000.0,Obrero o empleado,No,2005
186179  ,1.0,3.0,Varón,23.0,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,0.0,250.0,1000.0,0.0,Obrero o empleado,No,2005
186179  ,1.0,4.0,Varón,14.0,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,Estudiante,250.0,1000.0,0.0,0.0,0.0,2005
186286  ,1.0,1.0,Mujer,27.0,Soltero,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Incompleta,Ocupado,0.0,1200.0,1200.0,1200.0,Obrero o empleado,No,2005
186397  ,1.0,1.0,Mujer,24.0,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Ocupado,0.0,1320.0,2640.0,380.0,Obrero o empleado,Sí,2005
186397  ,1.0,2.0,Mujer,22.0,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,0.0,1320.0,2640.0,1600.0,Obrero o empleado,No,2005
186464  ,1.0,1.0,Varón,36.0,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,0.0,250.0,1000.0,1000.0,Obrero o empleado,No,2005
