,Cocoa,Coffee,Corn,Cotton,Feeder_Cattle,Lean_Hogs,Live_Cattle,Lumber,Oat,Soybean_Meal,Soybean_Oil,Soybeans,Sugar,Wheat,Wheat_Kansas,Baltic_Dry_Index,Brent_Crude,Copper,Crude_Oil,Ethanol,Gold,Heating_Oil,Natural_Gas,Palladium,Platinum,RBOB_Gasoline,Silver,Baltic_Dry_Index_volume,Brent_Crude_volume,Copper_volume,Crude_Oil_volume,Ethanol_volume,Gold_volume,Heating_Oil_volume,Natural_Gas_volume,Palladium_volume,Platinum_volume,RBOB_Gasoline_volume,Silver_volume,DXY,EUR_USD,Energy_Index,Materials_Index,SP500,TIPS,Treasury_10Y,Treasury_2Y,USD_ARS,USD_BRL,USD_CNY,USD_RUB,USD_UAH,VIX,ONI,Temp_Global_Grain,Precip_Global_Grain,RH_Global_Grain,SolarRad_Global_Grain,WindSpeed_Global_Grain,ET0_Global_Grain,GDD_Global_Grain,Heat_Stress_Days,Precip_Deficit,psd_world_Production,psd_world_Ending_Stocks,psd_world_Exports,psd_world_Imports,psd_world_Stock_to_Use_Ratio,psd_brazil_Production,psd_brazil_Ending_Stocks,psd_brazil_Exports,psd_brazil_Stock_to_Use_Ratio,psd_united_states_Production,psd_united_states_Ending_Stocks,psd_united_states_Exports,psd_united_states_Stock_to_Use_Ratio,psd_argentina_Production,psd_argentina_Exports,psd_argentina_Stock_to_Use_Ratio,psd_china_Imports,psd_china_Crush,psd_china_Ending_Stocks,psd_china_Stock_to_Use_Ratio
Brent_Crude_volume,0.3234648796306884,0.12545362581923278,-0.26826809403570717,-0.1603320263593373,0.44811336764796766,-0.0058610674056076666,0.44128428249877955,0.4145742481402865,0.05365704935415475,-0.1669631628997136,-0.14558877042775414,-0.27876726598636953,-0.20109333585742334,-0.3231617536935999,-0.3835499288238399,-0.28336363819357047,-0.4749238601967627,0.07945086795591406,-0.4760850913939178,-0.3831740725851376,0.439919259523611,-0.3142711905304285,-0.3791676953993139,0.4542487410793758,-0.6581700525952263,-0.36397783513001075,0.014539117168495274,,1.0,-0.04620039571273243,0.48251534756862935,-0.025796271640312785,-0.06785010164924238,0.3688632410389292,0.3355518612762775,-0.09280274494966856,-0.0840830881422845,0.4239766275542054,-0.06732138517261604,0.7206460652899951,-0.6907833141019123,0.033915859428772004,0.6425885454952139,0.6567195420881645,0.6480338723588135,-0.0702865775733675,0.3773458428228011,0.41463523417367876,0.7189416674165077,0.2649167940345134,0.7428875889020503,0.7504293410084029,-0.1647812603808066,0.2203536810583682,0.09951896310371076,-0.04771398356737561,-0.11411174599908794,0.02140478372491812,0.0017997250819679008,0.05275870049835781,0.09948941789544408,,-0.09332490613254764,0.770638519073068,0.7594417580253066,0.7431967124866682,0.7210289530019159,0.595405274963126,0.6657950830098357,0.46500816995150634,0.5805399353830186,-0.06687877717613044,0.7152558856656945,0.48472279007845376,0.6941151315999553,0.1375321149876811,0.5399721555317849,0.3735083117127758,0.24066614187018512,-0.4893548593652322,0.7553465187411293,0.6824642270833964,0.4502809478862471
Copper_volume,0.024121013474961282,0.03382240292940957,0.04392618663475927,0.04788809722396997,0.036044093499567054,0.03260284703200632,0.04599175604822928,0.04869979138618577,0.032586819293729315,0.06241937398845874,0.035835724182781276,0.053304574854383245,0.04258183481495507,0.021537839611239947,0.015224185923160855,-0.04690242329361639,-0.0033961622308314775,0.05084221316491651,0.02732313168263569,-0.016112489927111825,0.056742967417316596,0.03685878345265646,-0.056943417531331975,0.050183456455265625,0.023172843386177734,0.03944718141649374,0.05708098588760197,,-0.04620039571273243,1.0,0.08569363901479808,-0.004958742622099288,0.21921310199541882,-0.1224140490319168,0.07498298368273705,0.4574860677070856,0.16573804819938545,-0.09203371144522957,0.9243943476312806,-0.0011313449700977893,-0.03394279309979221,0.044776606494671106,0.05298357051324696,0.04381242197648191,0.059927656803116035,-0.06778420986530517,-0.0281386331126528,0.0049032664323409815,0.023113721414099533,-0.06205164430209074,0.038455692013368584,0.04481675598317336,-0.032736594633104556,-0.0046035219912060055,-0.0010000119188306358,-0.015195805610229459,-0.001554078081390135,0.009129399078529388,0.014366615874874927,0.003625972123964533,-0.001155665900040585,,0.003072757031215742,0.06699425834869616,0.0732544095911497,0.06262216912671104,0.06056247837791258,0.0764546322467958,0.057676932107813814,0.07316310136994485,0.033093525440024675,0.052369161811967345,0.04429517843894571,0.053759060692265666,0.058796134760902986,0.0409381776102188,0.0652133981173585,0.05907174665856809,0.06279572022148666,-0.021339203361574258,0.07362284576733899,0.07439134297531333,0.07673317621268498
Crude_Oil_volume,0.13203586995289038,0.16964636456542587,0.22047434194880455,0.2521318413349299,0.20477352016673722,0.09777858377472183,0.23816360062110256,0.2128571860583469,0.21056332701996247,0.3385363268617024,0.16652686392984628,0.26805373622297857,0.24671409496556124,0.1992914066352682,0.10802013645873544,-0.21841502547582806,-0.41531984689214924,0.3147079659687873,0.08826346540466876,-0.4675083884701415,0.36353722684604656,0.1590255741548995,-0.3888832800551606,0.40430881631204374,0.06546290157742739,0.11843951714121345,0.28586128593994725,,0.48251534756862935,0.08569363901479808,1.0,0.21521235229346994,0.06381840838430806,0.5572824075056519,0.5594141113465015,-0.09340789879611956,-0.07997887728953398,0.6040174077401788,0.06878483550519679,-0.012769612934745466,-0.31746314969627204,0.31431086558263727,0.3917145911623032,0.30993755013233526,0.4101125809236117,-0.5470400500168425,-0.22256504508682254,-0.03978517627318707,0.21372487320404893,-0.46311589521661956,0.3851278576470493,0.40642562979654523,-0.061185243127447074,0.04159254623175861,0.03779243393034294,-0.04941867302336472,-0.015112440238279717,0.0603603116005197,-0.03526435632088978,0.023035514250410824,0.03798057202445108,,-0.07958828861579226,0.5800430061137286,0.6248472345558015,0.5617497019967161,0.5487222646369513,0.6211727381041168,0.4760201210298467,0.5990201724930599,0.2520610311935585,0.4296136352261817,0.42272970431147183,0.45412384121617627,0.4981165376514844,0.3115370742748058,0.6401033574932249,0.6262287573792182,0.3839130799401401,-0.1928754240041793,0.6113588988529772,0.6023431485822981,0.610328855494333
Ethanol_volume,-0.12394614857613218,-0.07435459934357226,0.018528589243987884,0.06840461795054534,0.054039630868228695,0.06969600764380045,0.06229596687132816,-0.18869902524240606,-0.13721429113947403,0.16995380000802862,-0.17425433671532933,0.049406354085695416,0.0490142974538215,-0.11921099702911703,-0.11358951719741812,-0.34343085454305544,-0.022539092428828972,-0.20091479781211347,-0.04290612999247036,-0.1637227640531186,-0.07749039466447728,-0.03736822398273243,-0.29589281159482733,-0.24249543193914347,0.151409401016863,-0.01027010117439728,0.05037403630814311,,-0.025796271640312785,-0.004958742622099288,0.21521235229346994,1.0,-0.0066926671896859235,0.1948696729385535,0.20357366580579772,-0.046599354271838776,-0.04110199343914658,0.20040195409896455,-0.005798486559342646,-0.0944963227463951,0.0036180073241790347,0.1493415392344997,-0.2174812534172994,-0.2532609708766792,0.02695379608616932,-0.33500329142817076,-0.41336708522330873,-0.2676608255549946,-0.29141467587806674,-0.4653821263496227,-0.12603009694187758,-0.08158286614565372,-0.199009145126841,0.14943042848311433,-0.04471080705240903,-0.00251569011001038,0.08726786233564929,-0.016243215412257938,9.656159925509334e-05,-0.06828686992248613,-0.044689220114133385,,0.011183596301027835,-0.020763840936622417,0.15024430255808605,-0.011858620437847528,-0.031025563966595768,0.3445234996715069,-0.1288900120927819,0.0995437216135913,-0.2765460940386054,0.2593951493784298,-0.2572900920788528,-0.032050656298033664,-0.02488278387673772,0.10870262874720639,0.31055182181595353,0.3223299476789546,0.5172705420838696,-0.2003208372952739,0.08413625616372597,0.07794001831621117,0.20393209070617596
Gold_volume,0.01873937363203635,0.02936133388778708,0.03456678687290624,0.033871005959603774,0.021822950769740883,0.032877128871610414,0.026707311006195715,0.011802279255032399,0.018028221095528228,0.04810857934062957,0.028769438114182738,0.04449605577779143,0.038674320170542675,0.034684051861308726,0.02920848760678937,-0.016470246367690212,-0.006585640576825322,0.0426780691420837,0.032440176128993636,-0.00986287384783689,0.038864272334905546,0.03355030756287571,-0.02241674775344011,0.024640843330494103,0.03971908952438501,0.037241068153011765,0.043302296194401006,,-0.06785010164924238,0.21921310199541882,0.06381840838430806,-0.0066926671896859235,1.0,-0.14448265298628662,0.05799662016927716,0.3771510665715956,0.2015437870064011,-0.1180253506374529,0.20084820338123663,-0.030814726379904137,-0.0011450996946281214,0.04347407262606127,0.028888903985364003,0.019441323205003417,0.022185244759384257,-0.051182734814087055,-0.03424206971218719,-0.0043967443491004,-0.00902938275251498,-0.05411445732321483,0.005981560361755302,0.012494359819547475,-0.015660028555730073,-0.005730538555584276,-0.03223040545994443,0.0010128304680100631,0.038327402088045075,-0.01915368788706387,-0.0059510873696115305,-0.029269017769281713,-0.031946839115314166,,0.005649317181398452,0.04259133232622085,0.04417976397384718,0.04801860475252214,0.04718980084187282,0.04341376269338817,0.03733161898650636,0.05010648382620552,0.015950797510993955,0.04131533540950485,0.023096633714865884,0.028854478455453633,0.03798391838825267,0.021650870337157666,0.05776752029528469,0.05751401982360525,0.03150832532415991,-0.006681393744926186,0.04723815474086091,0.04713634001468816,0.05657342297855213
Heating_Oil_volume,0.26694416285507305,0.3360706396838327,0.32107930637125986,0.28959837469928945,0.3469145694605077,0.2646611086583909,0.3745867178021157,0.18633563939608971,0.30134476441184654,0.399473739731973,0.268612321255032,0.3635795583268327,0.3472021598274607,0.2714334700273707,0.22156820568299643,-0.22172514177079683,-0.08368172974826685,0.4026648485733999,0.2414157213617772,-0.15132418052121943,0.4447078912140141,0.2959899972095728,-0.32304104132137734,0.298917123618271,0.2383006942531941,0.2633881777403699,0.42978821827723296,,0.3688632410389292,-0.1224140490319168,0.5572824075056519,0.1948696729385535,-0.14448265298628662,1.0,0.6421515529610781,-0.20849551166899766,-0.23014692197088685,0.8514151168651375,-0.13794396183087063,-0.0994122264324431,-0.19113553367276065,0.39895607849536063,0.38104970533618177,0.3202912993812651,0.3904863202426835,-0.4406218264568525,-0.19395027852412147,0.11546836635914866,0.155067176268154,-0.45509634193586884,0.2792318100348903,0.2942223481906338,-0.11539577500088292,0.006493594154089326,-0.017525714160309507,-0.02396823229069204,-0.017882667408726086,0.03631634350349992,-0.011893381765580496,0.027533123009822424,-0.017597058534970792,,-0.02911152829073456,0.49912662567336896,0.5233894460516734,0.5179463341919054,0.5121336673772718,0.5165478896318991,0.4564888407361109,0.4950921632095257,0.29936647220780727,0.31778548824635744,0.35580525455427997,0.2998927055592344,0.4650475739627981,0.15605635052068947,0.5360929812582467,0.4982328594063415,0.40867840833166,-0.1585121678949869,0.5287203020955193,0.5108037848825582,0.5331944191061172
Natural_Gas_volume,0.39861516209730663,0.4313686699619359,0.3973233882423589,0.3450440266078899,0.4679612266704751,0.26957701716154564,0.49811537063729994,0.21369803075859475,0.3916414132349406,0.4928403892002576,0.3501314287789756,0.4497823594398212,0.4487529409419078,0.3289261420411241,0.26106678085511603,-0.3184950007117325,-0.15379295915927207,0.49885743203813476,0.25562244378609117,-0.22016469394316537,0.6169459977868826,0.341850133250441,-0.47045339604602865,0.4287834602295398,0.2195327715507146,0.2981974694164079,0.5555573007242015,,0.3355518612762775,0.07498298368273705,0.5594141113465015,0.20357366580579772,0.05799662016927716,0.6421515529610781,1.0,-0.12306798510472956,-0.07049634960620185,0.639486960762911,0.05440092923360758,0.0010250440409368575,-0.3115360074539468,0.47603895279423386,0.547206525670702,0.48685180266521744,0.6063119795674563,-0.514406672141512,-0.19162649212268126,0.257693353347602,0.3253454031215995,-0.5363912590203531,0.4682145289677874,0.49693080353760516,-0.1145090752116601,0.009252495579941853,0.03141092286653536,-0.04343339383990719,-0.06132653840915959,0.03819573693469963,0.005720573352409929,0.04430911216016562,0.03137771705377697,,-0.10848010852050574,0.6716628112805497,0.6828887032586222,0.6640656016828358,0.6562892121970746,0.6462724615274189,0.6323121894822082,0.6255146843292734,0.4605951461067642,0.34043458070798727,0.5287798667665405,0.4400699278933492,0.647278685106148,0.22572140546179503,0.6172860960377252,0.5527075463143376,0.4720765639570814,-0.24563227200482243,0.6976751515810047,0.7060140630286006,0.7146262098469218
Palladium_volume,-0.08225711002322772,-0.07051033509764722,-0.10540518598153263,-0.07356193726723717,-0.09711587732904728,-0.052696671940554815,-0.10645002193050936,-0.043058258969941726,-0.11730299586404436,-0.11176926249413974,-0.09300122151541722,-0.10333439658286149,-0.07445454258508755,-0.09993112069339895,-0.08104160100697386,0.13032587614011365,0.039715540370548606,-0.07723949055671134,-0.01883627604936817,0.07332421719485414,-0.1328879097928015,-0.04978548641818084,0.1675168253192845,-0.14464886315119532,0.01520374615637227,-0.03339654438061139,-0.09963062451235066,,-0.09280274494966856,0.4574860677070856,-0.09340789879611956,-0.046599354271838776,0.3771510665715956,-0.20849551166899766,-0.12306798510472956,1.0,0.0158091189799927,-0.21692148335888178,0.44621274189141463,-0.10395451454013989,0.07904172290639115,-0.06881895799555769,-0.12584923676378315,-0.11964023510011366,-0.23016482193301752,0.09941622054376353,0.046094426448421745,-0.0702924789074682,-0.1049452647032652,0.16351616312729225,-0.15069263615168726,-0.1755615532461084,-0.09089309919678981,0.01495168747628604,-0.052611139100520135,0.027835260453228677,0.05433138601229521,-0.02609475836460185,0.013256521753952205,-0.036655262596475564,-0.05295681970654399,,0.06834980342090213,-0.1517129049182125,-0.1607210081057709,-0.11926221433310108,-0.12036549944628301,-0.16408937765522566,-0.14197515029471933,-0.1462194694638374,-0.09486538932717631,-0.08494162306804542,-0.13235165517146041,-0.12209714212925334,-0.16501431753668377,-0.0787716201721703,-0.08496240397451688,-0.06600872768820709,-0.09554376770832103,0.1564970946572428,-0.15654270568295137,-0.1760128164031791,-0.18168560918810361
Platinum_volume,-0.056209558046383716,-0.07265058048044652,-0.09380922417089753,-0.08732280881091592,-0.04485967281398015,-0.03703442172333188,-0.059894965788307504,-0.037499839901560444,-0.10632901551342142,-0.10945878528117452,-0.10107922358945831,-0.10131434551824117,-0.10149664008395545,-0.10187073571095533,-0.09328919982532133,0.03602617007469846,-0.0035853884232160344,-0.09394718902469323,-0.06458474223792886,0.014063177317728808,-0.08411109911326307,-0.07337745211794831,0.06413745215782725,-0.08606992474769484,-0.08077790168978705,-0.059227215615228805,-0.08957702821056263,,-0.0840830881422845,0.16573804819938545,-0.07997887728953398,-0.04110199343914658,0.2015437870064011,-0.23014692197088685,-0.07049634960620185,0.0158091189799927,1.0,-0.21361022210259142,0.1792120425262835,0.027819435080719886,0.010935767304575815,-0.09392252264557621,-0.08690676694559787,-0.06309178664832837,-0.07693654913481315,0.0905980391904452,0.056653590295926745,-0.00787904187506209,-0.013307559324819956,0.09798228319975785,-0.042895685621665895,-0.04668409880418518,-0.0067683344745293255,0.013834916898094449,0.016563155877491013,0.0012537234116471439,0.004865363103315814,-0.03436299687648911,-0.008984427892701307,-0.028734181281357216,0.016477695744720407,,-0.004443476143167774,-0.08639676003330879,-0.08592727622072076,-0.08798174855133174,-0.0886329004012929,-0.08563385824010171,-0.08557677349355172,-0.0961020833654053,-0.05033395438091103,-0.06981735701866952,-0.06146991412647932,-0.05626107123748132,-0.08406648516930008,-0.03812054144303152,-0.085290212515005,-0.07943132752523403,-0.04928005293642617,0.040663312422081016,-0.09084824018160016,-0.09076194349267733,-0.1058533082224656
RBOB_Gasoline_volume,0.25107692848179974,0.2942597440844985,0.3312724748195575,0.30007260680005293,0.34731047768494494,0.2853182721625693,0.3731559526153113,0.25269555007737,0.32785519361318927,0.4372375731995812,0.296784801399569,0.3956048695188626,0.2799496597068765,0.28144635922117095,0.21896183265986124,-0.2164629280733416,-0.12819609406951019,0.3717906398553901,0.19832690465430147,-0.25079810760698606,0.45088887725469834,0.2642608437791791,-0.3808320498111396,0.37969909980883015,0.1533554867815139,0.2618114621091291,0.40194939655763223,,0.4239766275542054,-0.09203371144522957,0.6040174077401788,0.20040195409896455,-0.1180253506374529,0.8514151168651375,0.639486960762911,-0.21692148335888178,-0.21361022210259142,1.0,-0.10945028917301496,-0.013859030511053796,-0.2417910723365671,0.379977933049898,0.4403034287231464,0.37492073168202483,0.47856765363268583,-0.47541745887719133,-0.21379358786907,0.11760321498111162,0.24086724933306794,-0.47787454562646103,0.35107796174456973,0.38728832838159033,-0.11851327048551964,0.005460674413276514,0.10334818704836302,-0.07642451045146718,-0.09103548134279663,0.09546474910365499,-0.04512494928223225,0.07091807698841529,0.10337226943327853,,-0.13962286680959826,0.5470497423647315,0.579910428046862,0.5299899001240206,0.5219015036504706,0.5769003208888037,0.4978151254029234,0.5591735622124318,0.329931893445684,0.36205101858042454,0.40113841525465166,0.34357768268070793,0.49925981680578874,0.18100372180209884,0.5262317095516392,0.47833184698087344,0.41352831391750977,-0.32240838131175814,0.5763529939153117,0.5653281875690319,0.5714756134973613
Silver_volume,0.015594002424166547,0.03153526902363695,0.03964459142299807,0.04808705598283954,0.016861112323211948,0.0291337741695297,0.027023538880618307,0.024553818106978376,0.02190011135796087,0.047019489298989664,0.03309503324041145,0.04584787345511574,0.03461981049393293,0.028022856721722063,0.024799173671529878,-0.014335504529925583,0.00772421110384089,0.04311580539930945,0.035273856683445064,-0.00035988101468183235,0.03643609318934034,0.035793524961677425,-0.027286630340426974,0.026282883487471535,0.04156868949102554,0.04113823909466709,0.05018171369995411,,-0.06732138517261604,0.9243943476312806,0.06878483550519679,-0.005798486559342646,0.20084820338123663,-0.13794396183087063,0.05440092923360758,0.44621274189141463,0.1792120425262835,-0.10945028917301496,1.0,-0.02866259604353098,0.0028141582883557895,0.04103581713589618,0.02738828605212287,0.0176144408621318,0.025066105412325717,-0.05080271595685302,-0.03141446888018214,-0.00830679209594636,-0.008113357070708347,-0.050871038107396196,0.007450620556853547,0.013379182418592064,-0.026717576511154757,-0.009236160899949166,-0.006393220766406173,-0.014024046071275324,0.0044461844826099136,0.005944311428201163,0.0082800660284405,-0.006200428871852538,-0.006566172660771094,,0.008899269883045824,0.039087944102080725,0.043388071360674615,0.0427898809492901,0.04137642287951105,0.0470434520413735,0.03138534997191979,0.04650976098389592,0.009106934151514257,0.04187050358460331,0.016062765253894478,0.03037093885637479,0.0303409714026835,0.029670019406451472,0.05610609135044961,0.05638230139695166,0.03871102554121715,-0.004750448141521201,0.04468042728068521,0.043057545710487734,0.05046250688758207
DXY,0.08977081242920237,-0.13484688503564166,-0.3250253192772676,-0.27751795614249264,0.23965213325682055,-0.21654862434501568,0.20306693077288546,0.13660166787645964,-0.12460888665850091,-0.2695094230265471,-0.27017667207092955,-0.3527364027346696,-0.28387096392162287,-0.39454023993146786,-0.38824136303318835,-0.4423410686367411,-0.4951338237629826,-0.31943208830821973,-0.580877470772719,-0.32799729395856914,0.04355958752794318,-0.40949013772496456,-0.3065685947838326,0.21347306188461257,-0.8117174544373784,-0.469842683795113,-0.26095174199892945,,0.7206460652899951,-0.0011313449700977893,-0.012769612934745466,-0.0944963227463951,-0.030814726379904137,-0.0994122264324431,0.0010250440409368575,-0.10395451454013989,0.027819435080719886,-0.013859030511053796,-0.02866259604353098,1.0,-0.9632209179161991,-0.25864808883015067,0.24379284573186988,0.3697147811571241,0.6256846517821278,0.30167258078486864,0.4543695450312647,0.48091209544076696,0.8624080006226622,0.27994661825398026,0.8611951470288233,0.8746974282599785,0.08282240061166586,0.1551119130284447,0.07270635013746417,-0.020186768240589372,-0.10197930745849973,-0.0004580313504483179,0.03142722945358738,0.04897507315488466,0.07283591321549879,,-0.04825130854975624,0.20325968873870773,0.22328495456593395,0.004871026816461392,0.006223535962713166,0.1987191485616125,0.19870892862994483,-0.02936419468061606,0.33156482906169854,-0.30585415331321786,0.3861343974861497,0.2892025594502527,0.2545187481817817,0.1306688168216239,-0.2515842204065911,-0.3397072489742482,0.11141982576944427,-0.25738085001824756,0.158940537302171,0.19146263006632636,-0.005431430592631861
EUR_USD,-0.278882759603876,-0.13479279473038644,0.08998451369043599,0.05329246308946427,-0.49354947676761174,-0.03710938168597558,-0.49600303777275173,-0.373521571233876,-0.09874295670869099,-0.06596462493214925,0.022061869087669127,0.0635467206826054,-0.001265648202418442,0.1941658090276791,0.2349988480376429,0.537850095747414,0.5070946394750271,-0.019415594654028017,0.4548974205220789,0.34788705554826466,-0.41129974120041385,0.1883554080629638,0.4168653775055429,-0.47286366956359666,0.7499636458464246,0.2740524781694679,-0.03915350906848691,,-0.6907833141019123,-0.03394279309979221,-0.31746314969627204,0.0036180073241790347,-0.0011450996946281214,-0.19113553367276065,-0.3115360074539468,0.07904172290639115,0.010935767304575815,-0.2417910723365671,0.0028141582883557895,-0.9632209179161991,1.0,-0.10525070482578802,-0.6425592075854123,-0.6512576326660011,-0.5920767946966259,0.170339015306972,-0.27496518221487154,-0.37697911827418,-0.7955826153094652,-0.032997687611876825,-0.7973396187189741,-0.7930921825033127,0.13480440401711,-0.2528360418936038,-0.14123237789226326,0.07510328353291833,0.1767468803690787,-0.03897946045394889,-0.0016457283438925472,-0.10603126716809055,-0.14133429669880668,,0.14699153897152462,-0.7082127769129457,-0.6892469307004679,-0.6244145498761109,-0.6088939330536404,-0.5659369923016505,-0.6791819965133207,-0.42855158372683,-0.6778091621486758,0.09029942334113193,-0.685035044258377,-0.40197053620254664,-0.6028023883712428,-0.07360506915987554,-0.39301701015004376,-0.22771724351640474,-0.3857923163696884,0.2298984765733673,-0.6950540592287168,-0.6350581175151193,-0.4431311119097916
Energy_Index,0.587456701395917,0.694247999594611,0.6019278923084146,0.4609471557918219,0.729331195874086,0.6248770081056517,0.7715884889194002,0.07310061232527625,0.5999148744789252,0.6745133150721226,0.6548255182920767,0.6761734274142693,0.6320296843394202,0.6072645671955068,0.6323362838049561,-0.024482414039756366,0.5269256181139491,0.7909127852903768,0.7490436237800854,0.3737957726941187,0.6785701338419502,0.8161440927835097,-0.11783214032504218,0.24388122227818781,0.5620258734084925,0.7819903351332298,0.6900078040317306,,0.033915859428772004,0.044776606494671106,0.31431086558263727,0.1493415392344997,0.04347407262606127,0.39895607849536063,0.47603895279423386,-0.06881895799555769,-0.09392252264557621,0.379977933049898,0.04103581713589618,-0.25864808883015067,-0.10525070482578802,1.0,0.6344070063818806,0.5320292522165581,0.44837476273484467,-0.24744610778670656,0.042376893330505906,0.4638229441871374,0.10278902051521123,-0.562484262449982,0.30239727841898345,0.4076695477804929,-0.3365274320483871,-0.0240723219527633,0.0593845379828571,-0.0389390277028427,-0.04653399248553758,0.024899679816543875,-0.017323886564493286,0.028912966485434056,0.0593747740942064,,-0.08006543909645213,0.6297351459578538,0.5879969964105328,0.7255371984415299,0.7265802682795188,0.5199621800295438,0.6559917676739307,0.5220140415481945,0.5085716744629015,0.23467680300544808,0.5174267360515145,0.44059336261762416,0.6759839739176526,0.23613330267998825,0.6371552430679852,0.5794160649927823,0.5369011673983062,-0.04924090836263249,0.6489943317910115,0.5276809469230133,0.5384872616578641
Materials_Index,0.6761696960396748,0.6581626888398233,0.4447049344627943,0.3753913161181213,0.794003215121319,0.4975071239357065,0.8212998395000448,0.7230311563513123,0.6543677019842268,0.5327276358079565,0.5991077222468816,0.5226978041316588,0.4556175140485187,0.42877119885212867,0.3723357738223335,-0.18441751799011472,-0.13385233633545984,0.7159863958978768,0.2865903535736776,-0.01696262716320873,0.8625008651022684,0.44453921836751364,-0.3544497149749981,0.7309442117603346,0.05882406154957546,0.3809365957385292,0.6335788312982068,,0.6425885454952139,0.05298357051324696,0.3917145911623032,-0.2174812534172994,0.028888903985364003,0.38104970533618177,0.547206525670702,-0.12584923676378315,-0.08690676694559787,0.4403034287231464,0.02738828605212287,0.24379284573186988,-0.6425592075854123,0.6344070063818806,1.0,0.9707949381496062,0.8803839274994373,-0.3156047593395486,0.15647396741239036,0.7069745984876205,0.9009310961035609,-0.3283044026225178,0.8932113595320422,0.9257813766684357,-0.18748037682422034,-0.01930465992707102,0.1311653465553094,-0.05814467251602745,-0.16379250082791946,0.054427206219553534,-0.009129453425779038,0.10184591832137078,0.13128799038193156,,-0.12631185013112775,0.9366009948906504,0.8635086938506573,0.8866191049067155,0.8902403884858203,0.6774116664691788,0.9612957907090559,0.714302835683551,0.9139051930900026,0.13621543973599384,0.9448183906682566,0.607163352309468,0.9111838238286504,0.17170793390762518,0.6149745239318283,0.4911252601528659,0.3755002105900568,-0.2414248207292364,0.8965399420155851,0.8375463418619639,0.6842669938150053
SP500,0.7176333705893412,0.6517277075973005,0.316631628474371,0.2602502121148832,0.8122465465327532,0.42923223477848205,0.8200249595582485,0.7507227759116223,0.5512723844866069,0.3843274574658998,0.48280937479875546,0.38074660587020087,0.3462300134794695,0.2988564294603814,0.2421631462377711,-0.19762761858058348,-0.1823161929430136,0.6290076134732178,0.16275953354312053,-0.035456880575911856,0.8491727419943532,0.32352286051805657,-0.34047879369638984,0.6834767120294486,-0.06028737455074579,0.25943859771980343,0.5786299080589694,,0.6567195420881645,0.04381242197648191,0.30993755013233526,-0.2532609708766792,0.019441323205003417,0.3202912993812651,0.48685180266521744,-0.11964023510011366,-0.06309178664832837,0.37492073168202483,0.0176144408621318,0.3697147811571241,-0.6512576326660011,0.5320292522165581,0.9707949381496062,1.0,0.831910788356907,-0.17584508604533644,0.2845051098301017,0.8040722228485957,0.9092495261186792,-0.19840751824320868,0.886871130532973,0.9164634748054808,-0.16258185746323972,-0.01142675933910211,0.1451731862755046,-0.056148518717241344,-0.18424368929296725,0.0454685872255498,-0.006387812618349223,0.10278548767063267,0.14533062470835734,,-0.12910223956779063,0.8885444285227676,0.8110609123091144,0.8300677737109494,0.8364863947499025,0.6112581609928449,0.9186711549503048,0.6056982272430018,0.9244124734796226,0.013522979919015419,0.9537280991437672,0.6119982867149721,0.88886557305602,0.1701997876587,0.5263050258918466,0.40156807326975485,0.31312862065437935,-0.2388881083317945,0.8300902828690636,0.7835646259662553,0.5982248149692255
TIPS,0.49760794501439803,0.5326806528245311,0.4705917857662529,0.3580575352380106,0.6835988803933531,0.41350466385322393,0.7272593137540675,0.5713064578665521,0.6224964017747017,0.5827918074958529,0.5008742782546829,0.5338314505224778,0.4071338106120232,0.36136183073296957,0.27824210707162966,-0.5219858379344963,-0.16318765532008062,0.606537687000086,0.0852820390887552,-0.12114304918646746,0.862952387956378,0.2992894403045013,-0.6172118301636926,0.794703191158694,-0.19407833553939297,0.2309152074447901,0.6577363698640364,,0.6480338723588135,0.059927656803116035,0.4101125809236117,0.02695379608616932,0.022185244759384257,0.3904863202426835,0.6063119795674563,-0.23016482193301752,-0.07693654913481315,0.47856765363268583,0.025066105412325717,0.6256846517821278,-0.5920767946966259,0.44837476273484467,0.8803839274994373,0.831910788356907,1.0,-0.5152962595930085,-0.04028528996905255,0.5034287314693735,0.8038104974456823,-0.5567806827398588,0.8321258743444011,0.8534009132048564,0.00917458886550484,-0.04957389306870743,0.14986111968759014,-0.08275711862848571,-0.1974817700027812,0.06538040783040516,-0.015049923728011769,0.10674915277885845,0.15011037945402686,,-0.17909074032769337,0.946830324654837,0.924325708020188,0.9122826003365001,0.9035384948195891,0.8145407660506294,0.9218336204184906,0.7944495899272885,0.7537575020538285,0.22908706526746547,0.8137855010906333,0.5387256423303806,0.8958471441710114,0.19455723581616655,0.6687006727483762,0.45921700783067537,0.5374361577175939,-0.429607866231822,0.9566180885419553,0.9266239176298288,0.8369909482261406
